migu分类,#genre#
河北卫视,http://114.249.230.215:9888/udp/239.3.1.148:8072#http://114.252.239.133:9876/udp/239.3.1.148:8072#http://221.224.4.170:1111/tsfile/live/0117_1.m3u8#http://60.2.190.206:4000/udp/239.253.92.154:6011#http://123.113.187.204:8000/udp/239.3.1.148:8072#http://14.212.185.71:9901/tsfile/live/0117_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.148:8072#http://123.113.249.203:8888/udp/239.3.1.148:8072#http://61.173.144.157:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.117.237.15:8680/udp/239.3.1.148:8072#http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.173.144.157:9901/tsfile/live/0117_1.m3u8#http://221.222.162.206:8888/udp/239.3.1.148:8072#http://111.196.135.75:8686/udp/239.3.1.148:8072#http://111.160.17.2:59901/tsfile/live/0001_39.m3u8#http://60.210.100.54:352/tsfile/live/0117_1.m3u8#http://222.129.139.91:8888/udp/239.3.1.148:8072#http://221.219.79.161:4000/udp/239.3.1.148:8072#http://222.129.139.91:8888/rtp/239.3.1.148:8072#http://123.122.162.7:19999/udp/239.3.1.148:8072#http://124.128.73.58:9901/tsfile/live/0117_1.m3u8#http://222.129.139.229:8888/udp/239.3.1.148:8072#http://183.66.13.82:60033/tsfile/live/0117_1.m3u8#http://dms.yryyj.site:8188/udp/239.76.245.199:1234#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7320&tk=97475bb89d45#http://125.33.89.106:5566/udp/239.3.1.148:8072#http://60.7.56.33:4000/udp/239.253.92.154:6011#http://58.220.219.14:9901/tsfile/live/0117_1.m3u8#http://1.199.235.116:9901/tsfile/live/0117_1.m3u8#http://111.14.181.15:9901/tsfile/live/0117_1.m3u8#http://114.249.215.204:9888/udp/239.3.1.148:8072#http://111.196.129.152:20000/udp/239.3.1.148:8072#http://120.234.5.29:6000/udp/239.20.0.56:3176#http://nas.hssvm.com:8888/udp/225.1.2.27:5002#http://114.249.229.24:8888/udp/239.3.1.148:8072#http://39.164.160.249:9901/tsfile/live/0117_1.m3u8#http://61.150.67.62:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.122.163.183:19999/udp/239.3.1.148:8072
河北卫视,http://106.53.99.30/dl/netsite.php?id=1201
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4280&tk=7877e7cc41c7
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9024&tk=7877e7cc41c7
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9690&tk=7877e7cc41c7
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1082&tk=7877e7cc41c7
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0070&tk=7877e7cc41c7
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7957&tk=7877e7cc41c7
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6986&tk=97475bb89d45
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6904&tk=97475bb89d45
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9159&tk=97475bb89d45
河南卫视,http://live.nctv.top/886/sxg.php?id=hnws35_4000
河南卫视,http://123.166.61.70:8003/hls/52/index.m3u8#http://60.210.100.54:352/tsfile/live/0139_1.m3u8#https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=hnws#http://183.3.134.56:9901/tsfile/live/0139_1.m3u8#http://111.160.17.2:59901/tsfile/live/0001_47.m3u8#http://123.130.84.106:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0#http://nas.hssvm.com:8888/udp/225.1.2.61:5002#http://120.234.5.29:6000/udp/239.21.0.104:3756#http://111.196.135.75:8686/udp/239.3.1.27:8128#http://60.7.56.33:4000/udp/239.253.92.137:6144#http://111.196.129.152:20000/udp/239.3.1.27:8128#http://114.249.215.204:9888/udp/239.3.1.27:8128#http://114.252.238.87:8000/udp/239.3.1.27:8128#http://223.241.247.214:9901/tsfile/live/0139_1.m3u8#http://116.117.104.39:8096/tsfile/live/0139_1.m3u8#http://182.92.109.190:1668/72/72.php?id=hnws#http://182.92.109.190:1668/72/72.php?id=hnws#http://124.128.73.58:9901/tsfile/live/0139_1.m3u8?key=txiptv#http://125.33.89.106:5566/udp/239.3.1.27:8128#http://221.224.4.170:1111/tsfile/live/0139_1.m3u8#http://101.19.84.8:9901/tsfile/live/0131_1.m3u8#http://113.25.252.226:9901/tsfile/live/0139_1.m3u8#http://101.74.28.50:9901/tsfile/live/0139_1.m3u8#http://222.129.139.229:8888/udp/239.3.1.27:8128#http://222.129.139.91:8888/udp/239.3.1.27:8128#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6986&tk=97475bb89d45#http://221.2.148.205:8154/tsfile/live/0139_1.m3u8#http://58.221.214.82:9901/tsfile/live/0139_1.m3u8#http://123.113.249.203:8888/udp/239.3.1.27:8128#http://221.219.79.161:4000/udp/239.3.1.27:8128#http://61.150.67.62:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.89.240.144:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.113.187.204:8000/udp/239.3.1.27:8128#http://114.249.229.24:8888/udp/239.3.1.27:8128#http://1.199.235.116:9901/tsfile/live/0139_1.m3u8#http://114.252.239.133:9876/udp/239.3.1.27:8128#http://58.19.38.162:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.7.56.33:4000/rtp/239.253.92.137:6144#http://123.138.22.30:9901/tsfile/live/0139_1.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6904&tk=97475bb89d45#http://114.249.230.215:9888/udp/239.3.1.27:8128#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9159&tk=97475bb89d45#http://183.3.134.56:9901/tsfile/live/0139_1.m3u8?key=tvbox6_com&playlive=1&authid=0#http://61.157.139.15:9901/tsfile/live/0139_1.m3u8#http://123.117.237.15:8680/udp/239.3.1.27:8128#http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0#http://14.212.185.71:9901/tsfile/live/0139_1.m3u8#http://221.222.162.206:8888/udp/239.3.1.27:8128#http://60.2.190.206:4000/udp/239.253.92.137:6144#http://123.122.163.183:19999/udp/239.3.1.27:8128#http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://rihou.cc:55/lib/migu.php?id=hnws
河南卫视,http://106.53.99.30/dl/netsite.php?id=2501
河南卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=hnws
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4230&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8010&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4246&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7008&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6501&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6517&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7921&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9841&tk=7877e7cc41c7
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4286&tk=97475bb89d45
黑龙江卫视,http://live.nctv.top/886/sxg.php?id=hljwsH265_4000
黑龙江卫视,http://123.113.187.204:8000/udp/239.3.1.133:8016#http://60.2.190.206:4000/udp/239.253.92.85:8016#http://113.57.93.165:9900/tsfile/live/1008_1.m3u8#http://60.7.56.33:4000/udp/239.253.92.85:8016#http://119.36.148.115:59901/tsfile/live/0143_1.m3u8#http://14.212.185.71:9901/tsfile/live/0143_1.m3u8#http://222.129.139.91:8888/udp/239.3.1.133:8016#http://123.117.174.237:30000/rtp/239.3.1.133:8016#http://123.113.249.203:8888/udp/239.3.1.133:8016#http://114.249.215.204:9888/udp/239.3.1.133:8016#http://223.241.247.214:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.134.245.16:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://101.74.28.50:9901/tsfile/live/0143_1.m3u8#http://218.13.170.98:9901/tsfile/live/1006_1.m3u8#http://123.138.22.30:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.130.84.106:8154/tsfile/live/0143_1.m3u8#http://175.16.180.250:9901/tsfile/live/0143_1.m3u8#http://125.33.89.106:5566/udp/239.3.1.133:8016#http://123.113.187.204:8000/rtp/239.3.1.133:8016#http://61.138.128.226:19901/tsfile/live/0143_1.m3u8#http://123.138.22.30:9901/tsfile/live/0143_1.m3u8#http://223.241.247.214:9901/tsfile/live/0143_1.m3u8#http://123.166.61.70:8003/hls/14/index.m3u8#http://124.128.73.58:9901/tsfile/live/0143_1.m3u8#http://113.57.93.165:9900/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0#http://nas.hssvm.com:8888/udp/225.1.1.115:5002#http://111.160.17.2:59901/tsfile/live/0001_36.m3u8#http://221.224.4.170:1111/tsfile/live/0143_1.m3u8#http://114.252.239.133:9876/udp/239.3.1.133:8016#http://222.129.139.91:8888/rtp/239.3.1.133:8016#http://61.150.67.62:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.128.73.58:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4286&tk=97475bb89d45#http://111.196.135.75:8686/udp/239.3.1.133:8016#http://222.134.245.16:9901/tsfile/live/0143_1.m3u8#http://183.3.134.56:9901/tsfile/live/0143_1.m3u8#http://124.116.183.146:9901/tsfile/live/0143_1.m3u8#http://111.196.129.152:20000/udp/239.3.1.133:8016#http://183.66.13.82:60033/tsfile/live/0143_1.m3u8#http://123.122.163.183:19999/udp/239.3.1.133:8016#http://58.221.214.82:9901/tsfile/live/0143_1.m3u8#http://123.117.237.15:8680/udp/239.3.1.133:8016#http://dms.yryyj.site:8188/udp/239.76.246.200:1234#http://221.219.79.161:4000/udp/239.3.1.133:8016#http://110.7.128.156:8096/tsfile/live/0143_1.m3u8#http://101.19.84.8:9901/tsfile/live/0125_1.m3u8#http://221.222.162.206:8888/udp/239.3.1.133:8016#http://120.234.5.29:6000/udp/239.20.0.123:2044#http://183.3.134.56:9901/tsfile/live/0143_1.m3u8?key=tvbox6_com&playlive=1&authid=0#http://114.249.229.24:8888/udp/239.3.1.133:8016#http://218.89.240.144:59901/tsfile/live/0143_1.m3u8#http://114.249.230.215:9888/udp/239.3.1.133:8016#http://114.252.238.87:8000/udp/239.3.1.133:8016#http://222.129.139.229:8888/udp/239.3.1.133:8016
黑龙江卫视,http://106.53.99.30/dl/netsite.php?id=1701
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3081&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4663&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5886&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5789&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9237&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2166&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2594&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0972&tk=7877e7cc41c7
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2736&tk=7877e7cc41c7
湖北卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=hubws
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7579&tk=97475bb89d45
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8470&tk=97475bb89d45
湖北卫视,http://live.nctv.top/886/sxg.php?id=hbwsH265_4000
湖北卫视,http://125.33.89.106:5566/udp/239.3.1.138:8044#http://60.7.56.33:4000/udp/239.253.92.210:6567#http://61.138.128.226:19901/tsfile/live/0132_1.m3u8#http://123.138.22.30:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.117.104.242:8096/tsfile/live/0132_1.m3u8#http://111.196.135.75:8686/udp/239.3.1.138:8044#http://114.249.229.24:8888/udp/239.3.1.138:8044#http://124.128.73.58:9901/tsfile/live/0132_1.m3u8#http://223.241.247.214:9901/tsfile/live/0132_1.m3u8#http://113.25.252.226:9901/tsfile/live/0132_1.m3u8#http://123.130.84.106:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.122.163.183:19999/udp/239.3.1.138:8044#http://116.117.105.183:8096/tsfile/live/0132_1.m3u8#http://221.233.192.152:1111/tsfile/live/0018_1.m3u8#http://14.212.185.71:9901/tsfile/live/0132_1.m3u8#http://222.129.139.229:8888/udp/239.3.1.138:8044#http://124.116.183.146:9901/tsfile/live/0132_1.m3u8#http://222.129.139.91:8888/rtp/239.3.1.138:8044#http://101.74.31.52:9901/tsfile/live/0132_1.m3u8#http://221.233.192.152:1111/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.3.134.56:9901/tsfile/live/0132_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.138:8044#http://123.113.187.204:8000/rtp/239.3.1.138:8044#http://123.117.174.237:30000/rtp/239.3.1.138:8044#http://221.224.4.170:1111/tsfile/live/0132_1.m3u8#http://111.160.17.2:59901/tsfile/live/0001_29.m3u8#http://101.74.28.105:9901/tsfile/live/0132_1.m3u8#http://101.19.84.8:9901/tsfile/live/0137_1.m3u8#https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=hubws#http://222.169.85.8:9901/tsfile/live/0132_1.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7579&tk=97475bb89d45#http://60.210.100.54:352/tsfile/live/0132_1.m3u8#http://58.220.219.14:9901/tsfile/live/0132_1.m3u8#http://z.b.bkpcp.top/m.php?id=hubws#http://183.3.134.56:9901/tsfile/live/0132_1.m3u8?key=tvbox6_com&playlive=1&authid=0#http://60.208.61.2:352/tsfile/live/0132_1.m3u8#http://221.222.162.206:8888/udp/239.3.1.138:8044#http://120.234.5.29:6000/udp/239.20.0.124:2046#http://111.196.129.152:20000/udp/239.3.1.138:8044#http://123.113.187.204:8000/udp/239.3.1.138:8044#http://nas.hssvm.com:8888/udp/225.1.1.147:5002#http://202.100.46.58:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.138.22.30:9901/tsfile/live/0132_1.m3u8#http://119.36.148.115:59901/tsfile/live/0132_1.m3u8#http://dms.yryyj.site:8188/udp/239.76.246.193:1234#http://221.219.79.161:4000/udp/239.3.1.138:8044#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8470&tk=97475bb89d45#http://101.74.28.50:9901/tsfile/live/0132_1.m3u8#http://123.117.237.15:8680/udp/239.3.1.138:8044#http://61.157.139.15:9901/tsfile/live/0132_1.m3u8#http://218.241.192.50:8808/rtp/239.3.1.138:8044#http://114.249.215.204:9888/udp/239.3.1.138:8044#http://183.66.13.82:60033/tsfile/live/0132_1.m3u8#http://123.113.249.203:8888/udp/239.3.1.138:8044#http://222.129.139.91:8888/udp/239.3.1.138:8044#http://58.221.214.82:9901/tsfile/live/0132_1.m3u8#http://114.249.230.215:9888/udp/239.3.1.138:8044#http://60.2.190.206:4000/udp/239.253.92.210:6567#http://223.241.247.214:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://114.252.239.133:9876/udp/239.3.1.138:8044#http://61.150.67.62:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.117.104.39:8096/tsfile/live/0132_1.m3u8
湖北卫视,http://rihou.cc:55/lib/migu.php?id=hubws
湖北卫视,http://106.53.99.30/dl/netsite.php?id=2601
湖北卫视,http://kxrj.site:1258/69986/mg9.php?id=hubws
湖北卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=hubws
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3380&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6185&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2301&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5484&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7802&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1766&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7447&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7533&tk=7877e7cc41c7
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3242&tk=97475bb89d45
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7118&tk=97475bb89d45
江西卫视,http://live.nctv.top/886/sxg.php?id=jxwsH265_4000
江西卫视,http://183.3.134.56:9901/tsfile/live/0138_1.m3u8#http://61.150.67.62:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://114.249.230.215:9888/udp/239.3.1.123:8164#http://114.252.239.133:9876/udp/239.3.1.123:8164#http://222.129.139.229:8888/udp/239.3.1.123:8164#http://222.134.245.16:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.36.148.115:59901/tsfile/live/0138_1.m3u8#http://14.212.185.71:9901/tsfile/live/0138_1.m3u8#http://112.101.78.50:9901/tsfile/live/0138_1.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3242&tk=97475bb89d45#http://111.196.135.75:8686/udp/239.3.1.123:8164#http://124.128.73.58:9901/tsfile/live/0138_1.m3u8#http://123.117.237.15:8680/udp/239.3.1.123:8164#http://101.74.31.52:9901/tsfile/live/0138_1.m3u8#http://123.122.163.183:19999/udp/239.3.1.123:8164#http://dms.yryyj.site:8188/udp/239.76.245.225:1234#http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.130.84.106:8154/tsfile/live/0138_1.m3u8#http://60.2.190.206:4000/udp/239.253.92.19:6145#http://111.14.181.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://114.249.215.204:9888/udp/239.3.1.123:8164#http://101.74.28.105:9901/tsfile/live/0138_1.m3u8#http://60.7.56.33:4000/udp/239.253.92.19:6145#http://218.89.240.144:59901/tsfile/live/0138_1.m3u8#http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://202.100.46.58:9901/tsfile/live/1033_1.m3u8#http://221.219.79.161:4000/udp/239.3.1.123:8164#http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv#http://221.222.162.206:8888/udp/239.3.1.123:8164#http://z.b.bkpcp.top/m.php?id=jxws#http://z.b.bkpcp.top/m.php?id=jxws#http://60.210.100.54:352/tsfile/live/0138_1.m3u8#http://58.220.219.14:9901/tsfile/live/0138_1.m3u8#http://101.19.84.8:9901/tsfile/live/0139_1.m3u8#http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.113.249.203:8888/udp/239.3.1.123:8164#http://175.16.180.250:9901/tsfile/live/0138_1.m3u8#http://58.17.48.228:808/hls/17/index.m3u8#http://111.160.17.2:59901/tsfile/live/0001_43.m3u8#http://59.48.75.130:3052/tsfile/live/0117_1.m3u8#http://nas.hssvm.com:8888/udp/225.1.2.29:5002#http://120.234.5.29:6000/udp/239.20.0.55:3180#http://223.241.247.214:9901/tsfile/live/0138_1.m3u8#http://123.138.22.30:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.138.22.30:9901/tsfile/live/0138_1.m3u8#http://222.169.85.8:9901/tsfile/live/0138_1.m3u8#http://123.113.187.204:8000/udp/239.3.1.123:8164#http://221.224.4.170:1111/tsfile/live/0138_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.123:8164#http://58.221.214.82:9901/tsfile/live/0138_1.m3u8#http://116.117.105.183:8096/tsfile/live/0138_1.m3u8#http://183.3.134.56:9901/tsfile/live/0138_1.m3u8?key=tvbox6_com&playlive=1&authid=0#http://116.117.104.242:8096/tsfile/live/0138_1.m3u8#http://116.117.105.247:8096/tsfile/live/0138_1.m3u8#http://113.25.252.226:9901/tsfile/live/0138_1.m3u8#http://111.196.129.152:20000/udp/239.3.1.123:8164#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7118&tk=97475bb89d45#http://114.249.229.24:8888/udp/239.3.1.123:8164#http://222.129.139.91:8888/udp/239.3.1.123:8164
江西卫视,http://rihou.cc:55/lib/migu.php?id=jxws
江西卫视,http://106.53.99.30/dl/netsite.php?id=2301
江西卫视,http://117.72.68.25:9930/jxtv.php?id=1
江西卫视,http://kxrj.site:1258/69986/mg9.php?id=jxws
江西卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jxws
江西卫视,http://live.nctv.top/6688/jxtv1.php?id=jxws
江西卫视,http://php.jdshipin.com:8880/jxtv2.php?id=1
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8014&tk=7877e7cc41c7
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6746&tk=7877e7cc41c7
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6284&tk=7877e7cc41c7
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8645&tk=7877e7cc41c7
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1198&tk=7877e7cc41c7
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9292&tk=7877e7cc41c7
吉林卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=jlws
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6788&tk=97475bb89d45
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1624&tk=97475bb89d45
吉林卫视,http://live.nctv.top/886/sxg.php?id=jlwsH265_4000
吉林卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=jlws#http://182.92.109.190:1668/72/72.php?id=jlws#http://182.92.109.190:1668/72/72.php?id=jlws#http://119.163.199.98:9901/tsfile/live/0116_1.m3u8#http://223.241.247.214:9901/tsfile/live/0116_1.m3u8#http://58.220.219.14:9901/tsfile/live/0116_1.m3u8#http://123.117.237.15:8680/udp/239.3.1.240:8172#http://120.234.5.29:6000/udp/239.20.0.54:3184#http://119.36.148.115:59901/tsfile/live/0116_1.m3u8#http://183.136.148.214:9901/tsfile/live/0116_1.m3u8#http://60.2.190.206:4000/udp/239.253.92.202:6147#http://114.252.239.133:9876/udp/239.3.1.240:8172#http://114.249.229.24:8888/udp/239.3.1.240:8172#http://175.16.180.250:9901/tsfile/live/0116_1.m3u8#http://14.212.185.71:9901/tsfile/live/0116_1.m3u8#http://222.129.139.91:8888/udp/239.3.1.240:8172#http://113.57.20.158:9901/tsfile/live/1007_1.m3u8#http://58.221.214.82:9901/tsfile/live/0116_1.m3u8#http://114.249.215.204:9888/udp/239.3.1.240:8172#http://113.25.252.226:9901/tsfile/live/0116_1.m3u8#http://111.160.17.2:59901/tsfile/live/0001_37.m3u8#http://111.196.135.75:8686/udp/239.3.1.240:8172#http://111.196.129.152:20000/udp/239.3.1.240:8172#http://112.101.78.50:9901/tsfile/live/0116_1.m3u8#http://123.138.22.30:9901/tsfile/live/0116_1.m3u8#http://114.249.230.215:9888/udp/239.3.1.240:8172#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6788&tk=97475bb89d45#http://114.252.238.87:8000/udp/239.3.1.240:8172#http://123.113.187.204:8000/udp/239.3.1.240:8172#http://123.7.110.43:9901/tsfile/live/0112_1.m3u8#http://221.219.79.161:4000/udp/239.3.1.240:8172#http://123.130.84.106:8154/tsfile/live/0116_1.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1624&tk=97475bb89d45#http://221.222.162.206:8888/udp/239.3.1.240:8172#http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0#http://125.33.89.106:5566/udp/239.3.1.240:8172#http://124.128.73.58:9901/tsfile/live/0116_1.m3u8#https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=jlws#http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv#http://123.122.163.183:19999/udp/239.3.1.240:8172#http://61.150.67.62:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.173.144.157:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.113.249.203:8888/udp/239.3.1.240:8172#http://221.224.4.170:1111/tsfile/live/0116_1.m3u8#http://222.129.139.229:8888/udp/239.3.1.240:8172#http://61.173.144.157:9901/tsfile/live/0116_1.m3u8#http://113.57.20.158:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://nas.hssvm.com:8888/udp/225.1.2.26:5002
吉林卫视,http://rihou.cc:55/lib/migu.php?id=jlws
吉林卫视,http://106.53.99.30/dl/netsite.php?id=1601
吉林卫视,http://tvbox6.icu/tv/jlntv.php?id=jlws
吉林卫视,http://kxrj.site:1258/69986/mg9.php?id=jlws
吉林卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jlws
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9135&tk=7877e7cc41c7
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1130&tk=7877e7cc41c7
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1958&tk=7877e7cc41c7
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3127&tk=7877e7cc41c7
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0814&tk=7877e7cc41c7
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3698&tk=7877e7cc41c7
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4546&tk=97475bb89d45
